academic_id,student_id,semester,cgpa,sgpa,class_rank,backlogs,internal_avg,external_avg
3751,4751,7,6.62,6.5,27,3,19.9,46.3
3752,4752,8,7.79,7.86,119,1,23.4,54.5
3753,4753,4,7.9,8.11,81,1,23.7,55.3
3754,4754,7,7.38,7.04,29,2,22.1,51.7
3755,4755,7,6.07,5.82,73,3,18.2,42.5
3756,4756,3,7.32,6.99,55,2,22.0,51.2
3757,4757,4,5.69,5.72,18,4,17.1,39.8
3758,4758,2,8.85,9.14,3,1,26.5,61.9
3759,4759,5,8.66,8.85,34,1,26.0,60.6
3760,4760,5,6.92,6.75,16,2,20.8,48.4
3761,4761,2,8.26,8.09,88,1,24.8,57.8
3762,4762,5,8.82,9.18,104,0,26.5,61.7
3763,4763,8,6.06,6.15,82,3,18.2,42.4
3764,4764,5,5.79,5.85,50,3,17.4,40.5
3765,4765,6,6.21,6.08,46,3,18.6,43.5
3766,4766,5,5.6,5.53,55,3,16.8,39.2
3767,4767,6,6.91,6.73,90,2,20.7,48.4
3768,4768,6,9.28,9.5,27,0,27.8,65.0
3769,4769,3,8.12,8.43,3,1,24.4,56.8
3770,4770,2,7.51,7.64,88,2,22.5,52.6
3771,4771,4,8.54,8.66,113,1,25.6,59.8
3772,4772,2,8.25,8.5,7,1,24.8,57.8
3773,4773,4,7.2,7.18,7,2,21.6,50.4
3774,4774,7,6.01,5.68,104,3,18.0,42.1
3775,4775,1,7.81,7.82,96,1,23.4,54.7
3776,4776,1,6.59,6.22,14,3,19.8,46.1
3777,4777,7,9.73,9.98,49,0,29.2,68.1
3778,4778,3,6.52,6.32,33,3,19.6,45.6
3779,4779,4,6.48,6.85,47,2,19.4,45.4
3780,4780,1,5.79,5.99,114,3,17.4,40.5
3781,4781,4,6.86,7.06,91,2,20.6,48.0
3782,4782,2,7.82,8.17,60,1,23.5,54.7
3783,4783,5,5.8,5.6,103,3,17.4,40.6
3784,4784,1,7.45,7.09,103,1,22.4,52.1
3785,4785,3,6.69,7.04,113,2,20.1,46.8
3786,4786,8,7.97,7.73,104,1,23.9,55.8
3787,4787,5,8.37,8.73,27,1,25.1,58.6
3788,4788,5,9.14,9.39,7,0,27.4,64.0
3789,4789,2,7.99,8.34,46,1,24.0,55.9
3790,4790,6,9.53,9.46,67,0,28.6,66.7
3791,4791,5,8.0,8.07,92,1,24.0,56.0
3792,4792,5,5.8,6.09,75,3,17.4,40.6
3793,4793,2,7.16,6.99,2,2,21.5,50.1
3794,4794,6,8.32,8.32,64,1,25.0,58.2
3795,4795,6,6.13,5.81,105,3,18.4,42.9
3796,4796,1,6.86,7.03,87,3,20.6,48.0
3797,4797,5,6.79,6.96,104,3,20.4,47.5
3798,4798,5,7.98,8.37,89,1,23.9,55.9
3799,4799,5,6.45,6.08,45,2,19.4,45.1
3800,4800,6,5.63,5.52,112,3,16.9,39.4
3801,4801,6,6.72,6.99,93,2,20.2,47.0
3802,4802,7,6.95,6.76,76,2,20.9,48.6
3803,4803,7,5.75,5.4,21,4,17.2,40.2
3804,4804,7,8.05,8.13,85,1,24.2,56.4
3805,4805,3,8.32,8.44,26,0,25.0,58.2
3806,4806,5,7.06,7.07,59,2,21.2,49.4
3807,4807,8,8.21,8.01,19,1,24.6,57.5
3808,4808,3,8.73,8.79,55,0,26.2,61.1
3809,4809,7,7.06,7.06,2,2,21.2,49.4
3810,4810,4,5.65,5.73,18,3,17.0,39.6
3811,4811,5,7.3,7.44,45,2,21.9,51.1
3812,4812,4,6.09,6.43,9,3,18.3,42.6
3813,4813,3,5.96,5.86,30,3,17.9,41.7
3814,4814,7,8.79,8.68,84,0,26.4,61.5
3815,4815,3,8.7,8.83,14,0,26.1,60.9
3816,4816,6,8.75,8.65,67,0,26.2,61.2
3817,4817,4,9.65,9.28,88,0,29.0,67.5
3818,4818,3,7.47,7.07,55,1,22.4,52.3
3819,4819,4,8.2,8.06,50,1,24.6,57.4
3820,4820,8,9.79,9.96,33,0,29.4,68.5
3821,4821,4,7.51,7.44,84,2,22.5,52.6
3822,4822,6,6.82,7.22,65,3,20.5,47.7
3823,4823,5,8.77,8.51,60,0,26.3,61.4
3824,4824,7,9.76,9.66,79,0,29.3,68.3
3825,4825,4,6.21,6.54,100,3,18.6,43.5
3826,4826,5,8.47,8.32,88,0,25.4,59.3
3827,4827,2,6.79,7.09,55,2,20.4,47.5
3828,4828,1,5.64,5.81,96,4,16.9,39.5
3829,4829,4,9.78,9.81,73,0,29.3,68.5
3830,4830,2,8.87,8.58,38,0,26.6,62.1
3831,4831,6,9.29,9.05,105,0,27.9,65.0
3832,4832,8,9.65,9.66,79,0,29.0,67.5
3833,4833,5,6.83,6.8,112,2,20.5,47.8
3834,4834,5,8.06,8.23,109,1,24.2,56.4
3835,4835,8,9.79,9.79,53,0,29.4,68.5
3836,4836,3,6.2,6.5,115,2,18.6,43.4
3837,4837,5,7.44,7.37,102,2,22.3,52.1
3838,4838,4,6.21,6.09,19,2,18.6,43.5
3839,4839,5,6.06,6.13,61,3,18.2,42.4
3840,4840,1,6.08,5.96,72,3,18.2,42.6
3841,4841,3,8.57,8.18,20,1,25.7,60.0
3842,4842,2,7.14,7.38,29,1,21.4,50.0
3843,4843,4,7.93,7.95,38,1,23.8,55.5
3844,4844,5,8.95,9.31,76,0,26.8,62.6
3845,4845,3,6.22,6.45,82,3,18.7,43.5
3846,4846,2,6.61,6.94,23,3,19.8,46.3
3847,4847,7,8.28,8.43,100,1,24.8,58.0
3848,4848,6,8.38,8.45,40,1,25.1,58.7
3849,4849,2,8.14,7.88,41,1,24.4,57.0
3850,4850,4,8.86,9.12,37,1,26.6,62.0
3851,4851,5,7.1,7.17,37,2,21.3,49.7
3852,4852,3,9.17,8.96,40,0,27.5,64.2
3853,4853,3,8.9,9.15,27,1,26.7,62.3
3854,4854,7,7.89,7.72,10,1,23.7,55.2
3855,4855,2,7.36,7.58,30,1,22.1,51.5
3856,4856,5,7.7,7.45,94,1,23.1,53.9
3857,4857,1,7.56,7.34,98,1,22.7,52.9
3858,4858,5,5.83,6.01,41,3,17.5,40.8
3859,4859,8,7.5,7.42,41,1,22.5,52.5
3860,4860,4,9.18,9.24,15,0,27.5,64.3
3861,4861,6,8.64,8.58,110,0,25.9,60.5
3862,4862,8,6.09,6.27,106,2,18.3,42.6
3863,4863,5,7.08,6.74,111,2,21.2,49.6
3864,4864,6,7.78,7.81,109,1,23.3,54.5
3865,4865,2,8.7,8.98,68,0,26.1,60.9
3866,4866,1,9.13,9.48,33,0,27.4,63.9
3867,4867,8,7.46,7.44,27,2,22.4,52.2
3868,4868,2,9.04,9.02,62,0,27.1,63.3
3869,4869,4,6.7,6.42,9,2,20.1,46.9
3870,4870,5,6.62,6.38,120,3,19.9,46.3
3871,4871,1,9.78,10.0,101,0,29.3,68.5
3872,4872,6,5.79,5.77,58,3,17.4,40.5
3873,4873,2,9.68,9.48,51,0,29.0,67.8
3874,4874,2,9.12,9.12,115,0,27.4,63.8
3875,4875,5,8.36,8.12,9,1,25.1,58.5
3876,4876,1,7.28,7.37,90,2,21.8,51.0
3877,4877,7,7.05,7.07,82,2,21.1,49.4
3878,4878,2,7.43,7.83,24,1,22.3,52.0
3879,4879,8,6.12,5.99,45,3,18.4,42.8
3880,4880,8,7.18,7.52,116,2,21.5,50.3
3881,4881,2,7.71,7.71,120,1,23.1,54.0
3882,4882,6,8.61,8.7,26,0,25.8,60.3
3883,4883,7,6.84,6.73,115,2,20.5,47.9
3884,4884,7,7.43,7.27,86,2,22.3,52.0
3885,4885,1,6.3,6.53,37,3,18.9,44.1
3886,4886,6,7.94,7.84,39,1,23.8,55.6
3887,4887,1,7.25,7.4,71,2,21.8,50.8
3888,4888,7,8.58,8.5,91,0,25.7,60.1
3889,4889,7,7.3,7.29,37,2,21.9,51.1
3890,4890,4,8.19,8.48,95,1,24.6,57.3
3891,4891,8,7.16,7.38,46,2,21.5,50.1
3892,4892,6,9.76,10.0,85,0,29.3,68.3
3893,4893,4,9.01,8.65,100,0,27.0,63.1
3894,4894,6,6.75,6.65,51,3,20.2,47.2
3895,4895,4,6.72,7.01,112,2,20.2,47.0
3896,4896,3,8.17,7.83,38,1,24.5,57.2
3897,4897,3,9.79,9.55,4,0,29.4,68.5
3898,4898,4,6.58,6.77,81,3,19.7,46.1
3899,4899,4,8.47,8.32,35,1,25.4,59.3
3900,4900,8,7.0,6.78,94,2,21.0,49.0
3901,4901,1,8.72,8.5,94,0,26.2,61.0
3902,4902,5,8.67,8.5,77,0,26.0,60.7
3903,4903,3,7.56,7.56,55,2,22.7,52.9
3904,4904,8,7.36,6.99,116,1,22.1,51.5
3905,4905,3,5.77,5.99,20,3,17.3,40.4
3906,4906,6,9.35,9.59,85,0,28.0,65.5
3907,4907,5,7.67,7.55,47,2,23.0,53.7
3908,4908,5,8.19,8.29,110,1,24.6,57.3
3909,4909,6,9.29,9.27,9,0,27.9,65.0
3910,4910,4,6.5,6.3,115,3,19.5,45.5
3911,4911,4,5.68,5.69,116,3,17.0,39.8
3912,4912,3,9.19,9.06,103,0,27.6,64.3
3913,4913,2,9.35,9.0,37,0,28.0,65.5
3914,4914,7,5.58,5.77,13,3,16.7,39.1
3915,4915,3,7.89,7.6,17,1,23.7,55.2
3916,4916,3,6.55,6.69,60,2,19.6,45.9
3917,4917,3,7.54,7.68,69,2,22.6,52.8
3918,4918,4,8.43,8.76,53,1,25.3,59.0
3919,4919,6,8.0,7.97,68,1,24.0,56.0
3920,4920,8,6.07,6.33,103,3,18.2,42.5
3921,4921,6,9.36,9.27,50,0,28.1,65.5
3922,4922,5,8.07,8.26,111,1,24.2,56.5
3923,4923,3,9.43,9.05,100,0,28.3,66.0
3924,4924,2,8.03,8.3,34,1,24.1,56.2
3925,4925,6,9.2,9.47,63,0,27.6,64.4
3926,4926,4,5.6,5.98,74,3,16.8,39.2
3927,4927,1,8.18,8.22,87,0,24.5,57.3
3928,4928,1,9.28,9.34,102,0,27.8,65.0
3929,4929,6,7.89,7.51,71,1,23.7,55.2
3930,4930,2,6.56,6.87,90,2,19.7,45.9
3931,4931,4,5.62,5.43,16,3,16.9,39.3
3932,4932,3,8.02,7.8,41,1,24.1,56.1
3933,4933,3,6.13,6.25,1,3,18.4,42.9
3934,4934,2,9.65,9.34,117,0,29.0,67.5
3935,4935,8,7.71,7.69,93,1,23.1,54.0
3936,4936,8,8.59,8.64,70,1,25.8,60.1
3937,4937,1,5.9,6.21,98,4,17.7,41.3
3938,4938,7,8.22,8.29,114,1,24.7,57.5
3939,4939,5,5.72,5.57,112,3,17.2,40.0
3940,4940,1,8.76,8.99,77,0,26.3,61.3
3941,4941,3,7.88,7.98,36,2,23.6,55.2
3942,4942,4,9.59,9.52,83,0,28.8,67.1
3943,4943,8,9.52,9.77,14,0,28.6,66.6
3944,4944,5,7.2,7.25,48,2,21.6,50.4
3945,4945,2,5.79,5.65,96,3,17.4,40.5
3946,4946,6,7.87,8.03,3,1,23.6,55.1
3947,4947,3,7.81,7.57,10,1,23.4,54.7
3948,4948,2,6.96,7.06,108,2,20.9,48.7
3949,4949,7,6.66,6.26,59,2,20.0,46.6
3950,4950,4,8.8,8.53,49,0,26.4,61.6
3951,4951,3,6.45,6.58,30,3,19.4,45.1
3952,4952,5,9.52,9.76,88,0,28.6,66.6
3953,4953,2,9.59,9.57,40,0,28.8,67.1
3954,4954,2,8.59,8.6,57,1,25.8,60.1
3955,4955,3,6.6,6.91,80,2,19.8,46.2
3956,4956,4,8.6,8.89,22,0,25.8,60.2
3957,4957,7,6.7,6.85,34,3,20.1,46.9
3958,4958,4,5.78,5.8,47,3,17.3,40.5
3959,4959,2,7.93,8.15,38,1,23.8,55.5
3960,4960,5,5.94,5.86,1,3,17.8,41.6
3961,4961,1,6.78,7.13,48,3,20.3,47.5
3962,4962,3,6.57,6.7,102,2,19.7,46.0
3963,4963,3,7.3,6.97,92,2,21.9,51.1
3964,4964,8,7.53,7.22,45,2,22.6,52.7
3965,4965,4,8.36,8.69,28,1,25.1,58.5
3966,4966,6,6.43,6.8,80,2,19.3,45.0
3967,4967,7,7.32,7.66,11,2,22.0,51.2
3968,4968,4,6.27,6.24,94,2,18.8,43.9
3969,4969,8,6.44,6.49,96,3,19.3,45.1
3970,4970,5,9.07,9.18,28,0,27.2,63.5
3971,4971,8,7.56,7.28,111,2,22.7,52.9
3972,4972,4,8.98,9.06,97,0,26.9,62.9
3973,4973,3,9.41,9.44,60,0,28.2,65.9
3974,4974,2,7.77,7.99,9,2,23.3,54.4
3975,4975,1,8.82,8.68,77,0,26.5,61.7
3976,4976,2,9.13,8.79,16,0,27.4,63.9
3977,4977,7,7.79,7.98,30,1,23.4,54.5
3978,4978,3,8.17,7.94,118,1,24.5,57.2
3979,4979,5,8.96,9.28,41,0,26.9,62.7
3980,4980,1,6.37,6.61,55,3,19.1,44.6
3981,4981,3,8.02,8.18,118,1,24.1,56.1
3982,4982,8,5.54,5.38,117,3,16.6,38.8
3983,4983,1,5.63,5.67,53,3,16.9,39.4
3984,4984,3,5.9,5.92,26,3,17.7,41.3
3985,4985,3,5.59,5.8,54,3,16.8,39.1
3986,4986,1,9.19,9.55,114,0,27.6,64.3
3987,4987,8,6.95,6.6,120,2,20.9,48.6
3988,4988,6,9.71,9.98,47,0,29.1,68.0
3989,4989,4,9.25,9.31,89,0,27.8,64.8
3990,4990,4,5.92,5.57,66,3,17.8,41.4
3991,4991,1,7.23,7.2,71,2,21.7,50.6
3992,4992,2,5.92,6.03,82,3,17.8,41.4
3993,4993,8,6.16,6.08,94,3,18.5,43.1
3994,4994,7,5.5,5.58,44,4,16.5,38.5
3995,4995,2,8.12,8.51,109,1,24.4,56.8
3996,4996,4,9.59,9.19,38,0,28.8,67.1
3997,4997,8,6.96,7.2,31,2,20.9,48.7
3998,4998,3,9.77,10.0,41,0,29.3,68.4
3999,4999,5,8.06,8.01,70,1,24.2,56.4
4000,5000,8,8.28,8.06,77,1,24.8,58.0
4001,5001,5,9.69,9.83,5,0,29.1,67.8
4002,5002,4,8.12,8.04,10,1,24.4,56.8
4003,5003,1,7.12,7.48,114,1,21.4,49.8
4004,5004,4,7.41,7.42,77,1,22.2,51.9
4005,5005,5,9.79,9.95,41,0,29.4,68.5
4006,5006,6,6.63,6.41,23,2,19.9,46.4
4007,5007,3,7.18,7.24,54,2,21.5,50.3
4008,5008,3,6.88,6.72,85,2,20.6,48.2
4009,5009,4,8.77,8.96,17,0,26.3,61.4
4010,5010,1,9.2,9.01,62,0,27.6,64.4
4011,5011,3,6.34,6.59,54,3,19.0,44.4
4012,5012,3,5.79,5.43,34,3,17.4,40.5
4013,5013,4,6.7,6.47,75,2,20.1,46.9
4014,5014,4,7.45,7.36,29,2,22.4,52.1
4015,5015,3,5.75,5.87,18,3,17.2,40.2
4016,5016,1,9.74,10.0,74,0,29.2,68.2
4017,5017,5,9.41,9.06,31,0,28.2,65.9
4018,5018,1,7.58,7.34,74,2,22.7,53.1
4019,5019,3,7.42,7.53,85,2,22.3,51.9
4020,5020,7,8.21,8.32,113,0,24.6,57.5
4021,5021,4,9.51,9.29,31,0,28.5,66.6
4022,5022,6,6.34,6.04,20,3,19.0,44.4
4023,5023,2,5.99,6.16,34,3,18.0,41.9
4024,5024,7,8.17,8.22,111,1,24.5,57.2
4025,5025,3,6.28,6.06,24,3,18.8,44.0
4026,5026,6,5.9,6.27,31,3,17.7,41.3
4027,5027,4,8.28,8.22,9,0,24.8,58.0
4028,5028,8,9.6,9.73,8,0,28.8,67.2
4029,5029,3,6.68,6.76,43,2,20.0,46.8
4030,5030,2,9.03,9.26,107,0,27.1,63.2
4031,5031,7,7.9,7.67,27,1,23.7,55.3
4032,5032,8,7.94,7.79,57,1,23.8,55.6
4033,5033,6,6.16,5.81,12,2,18.5,43.1
4034,5034,4,6.75,6.47,111,2,20.2,47.2
4035,5035,4,6.18,6.55,114,3,18.5,43.3
4036,5036,7,7.07,7.37,25,2,21.2,49.5
4037,5037,8,7.56,7.24,96,2,22.7,52.9
4038,5038,8,9.19,9.03,94,0,27.6,64.3
4039,5039,4,7.9,8.08,62,1,23.7,55.3
4040,5040,2,5.63,5.46,79,3,16.9,39.4
4041,5041,8,7.5,7.75,120,2,22.5,52.5
4042,5042,8,5.65,5.56,21,3,17.0,39.6
4043,5043,1,8.99,9.05,49,0,27.0,62.9
4044,5044,6,7.52,7.91,21,2,22.6,52.6
4045,5045,6,6.1,5.95,45,3,18.3,42.7
4046,5046,1,6.19,6.17,94,3,18.6,43.3
4047,5047,5,7.39,7.64,115,2,22.2,51.7
4048,5048,6,9.57,9.49,37,0,28.7,67.0
4049,5049,8,9.16,8.93,30,0,27.5,64.1
4050,5050,3,8.18,8.41,47,1,24.5,57.3
4051,5051,8,9.59,9.41,72,0,28.8,67.1
4052,5052,7,6.43,6.27,89,2,19.3,45.0
4053,5053,2,6.75,7.1,47,2,20.2,47.2
4054,5054,8,6.94,7.19,32,2,20.8,48.6
4055,5055,5,8.8,9.05,66,0,26.4,61.6
4056,5056,6,8.04,8.14,46,1,24.1,56.3
4057,5057,4,8.97,8.86,24,0,26.9,62.8
4058,5058,3,8.39,8.18,35,1,25.2,58.7
4059,5059,4,7.61,7.62,14,2,22.8,53.3
4060,5060,4,8.67,8.97,23,0,26.0,60.7
4061,5061,6,5.6,5.42,101,3,16.8,39.2
4062,5062,5,8.46,8.25,72,1,25.4,59.2
4063,5063,1,7.06,7.01,74,2,21.2,49.4
4064,5064,8,7.31,7.28,36,1,21.9,51.2
4065,5065,8,7.73,7.98,62,2,23.2,54.1
4066,5066,8,9.36,9.75,4,0,28.1,65.5
4067,5067,6,6.97,6.62,67,2,20.9,48.8
4068,5068,2,6.53,6.15,19,3,19.6,45.7
4069,5069,4,6.55,6.23,40,2,19.6,45.9
4070,5070,6,6.45,6.56,114,3,19.4,45.1
4071,5071,8,7.27,7.6,19,2,21.8,50.9
4072,5072,4,7.04,6.84,115,2,21.1,49.3
4073,5073,6,8.04,7.8,94,1,24.1,56.3
4074,5074,5,8.89,9.07,63,0,26.7,62.2
4075,5075,7,9.68,9.45,13,0,29.0,67.8
4076,5076,5,5.53,5.68,102,4,16.6,38.7
4077,5077,2,9.12,9.16,53,0,27.4,63.8
4078,5078,3,6.02,6.37,39,3,18.1,42.1
4079,5079,8,8.25,7.86,74,0,24.8,57.8
4080,5080,2,9.74,9.59,78,0,29.2,68.2
4081,5081,1,7.3,6.99,60,2,21.9,51.1
4082,5082,7,6.67,6.76,109,2,20.0,46.7
4083,5083,5,6.66,6.98,96,3,20.0,46.6
4084,5084,2,7.83,8.08,14,2,23.5,54.8
4085,5085,8,9.67,9.91,115,0,29.0,67.7
4086,5086,2,9.48,9.72,118,0,28.4,66.4
4087,5087,6,6.58,6.91,6,2,19.7,46.1
4088,5088,2,9.72,9.75,118,0,29.2,68.0
4089,5089,5,9.79,10.0,107,0,29.4,68.5
4090,5090,6,6.23,6.43,97,3,18.7,43.6
4091,5091,4,9.48,9.84,10,0,28.4,66.4
4092,5092,2,7.22,7.0,25,2,21.7,50.5
4093,5093,4,5.65,5.39,9,3,17.0,39.6
4094,5094,1,9.03,9.43,87,0,27.1,63.2
4095,5095,2,9.18,8.95,107,0,27.5,64.3
4096,5096,6,6.92,6.85,104,2,20.8,48.4
4097,5097,1,8.25,8.03,79,1,24.8,57.8
4098,5098,5,6.75,6.63,2,2,20.2,47.2
4099,5099,6,8.33,8.4,23,1,25.0,58.3
4100,5100,1,5.56,5.38,50,3,16.7,38.9
4101,5101,8,7.7,7.56,83,1,23.1,53.9
4102,5102,1,6.98,7.36,104,2,20.9,48.9
4103,5103,4,8.92,8.65,107,0,26.8,62.4
4104,5104,5,8.97,8.58,90,0,26.9,62.8
4105,5105,2,6.65,6.84,59,3,20.0,46.6
4106,5106,4,6.7,6.49,37,3,20.1,46.9
4107,5107,2,8.38,8.74,77,0,25.1,58.7
4108,5108,7,6.72,6.71,61,3,20.2,47.0
4109,5109,1,8.3,8.22,28,0,24.9,58.1
4110,5110,6,7.49,7.1,91,1,22.5,52.4
4111,5111,3,7.52,7.13,80,1,22.6,52.6
4112,5112,4,8.13,7.87,85,1,24.4,56.9
4113,5113,5,9.63,9.7,66,0,28.9,67.4
4114,5114,2,7.04,6.92,46,2,21.1,49.3
4115,5115,7,8.78,8.73,6,1,26.3,61.5
4116,5116,7,8.64,8.8,45,0,25.9,60.5
4117,5117,7,7.25,7.51,110,2,21.8,50.8
4118,5118,3,8.12,8.01,81,1,24.4,56.8
4119,5119,6,6.14,6.11,36,3,18.4,43.0
4120,5120,7,7.05,6.85,80,2,21.1,49.4
4121,5121,2,7.9,7.65,65,1,23.7,55.3
4122,5122,2,9.31,9.53,96,0,27.9,65.2
4123,5123,2,9.24,9.3,42,0,27.7,64.7
4124,5124,5,6.54,6.37,36,3,19.6,45.8
4125,5125,3,9.66,9.62,57,0,29.0,67.6
4126,5126,7,9.4,9.59,2,0,28.2,65.8
4127,5127,7,9.65,9.83,18,0,29.0,67.5
4128,5128,3,6.05,6.26,62,3,18.1,42.4
4129,5129,6,7.87,8.14,85,1,23.6,55.1
4130,5130,4,5.91,6.12,92,3,17.7,41.4
4131,5131,2,6.72,6.84,90,2,20.2,47.0
4132,5132,7,7.4,7.32,11,2,22.2,51.8
4133,5133,2,9.25,9.49,66,0,27.8,64.8
4134,5134,6,9.55,9.49,62,0,28.7,66.9
4135,5135,2,5.59,5.97,29,4,16.8,39.1
4136,5136,4,8.37,8.18,53,1,25.1,58.6
4137,5137,3,6.05,5.68,70,3,18.1,42.4
4138,5138,8,6.09,6.4,37,3,18.3,42.6
4139,5139,1,9.66,9.92,86,0,29.0,67.6
4140,5140,7,9.74,9.88,99,0,29.2,68.2
4141,5141,2,6.38,6.74,100,3,19.1,44.7
4142,5142,5,8.48,8.49,60,0,25.4,59.4
4143,5143,7,5.95,5.67,17,4,17.9,41.6
4144,5144,7,9.18,9.55,25,0,27.5,64.3
4145,5145,7,5.74,5.7,112,4,17.2,40.2
4146,5146,4,8.73,8.94,38,1,26.2,61.1
4147,5147,3,8.56,8.96,69,1,25.7,59.9
4148,5148,4,6.96,7.33,89,2,20.9,48.7
4149,5149,6,6.96,6.61,35,2,20.9,48.7
4150,5150,1,9.25,9.58,98,0,27.8,64.8
4151,5151,8,7.01,7.4,59,2,21.0,49.1
4152,5152,6,9.43,9.42,75,0,28.3,66.0
4153,5153,5,8.34,8.27,17,1,25.0,58.4
4154,5154,1,7.79,8.17,22,2,23.4,54.5
4155,5155,8,6.07,5.78,68,3,18.2,42.5
4156,5156,2,7.41,7.19,51,2,22.2,51.9
4157,5157,7,8.93,9.13,71,1,26.8,62.5
4158,5158,1,5.53,5.66,57,3,16.6,38.7
4159,5159,6,9.65,9.44,24,0,29.0,67.5
4160,5160,8,6.98,6.9,109,2,20.9,48.9
4161,5161,6,8.4,8.07,21,1,25.2,58.8
4162,5162,1,5.95,6.33,107,3,17.9,41.6
4163,5163,4,9.67,9.5,10,0,29.0,67.7
4164,5164,5,8.63,8.3,119,0,25.9,60.4
4165,5165,8,9.59,9.29,87,0,28.8,67.1
4166,5166,1,5.56,5.69,52,3,16.7,38.9
4167,5167,3,9.65,9.61,29,0,29.0,67.5
4168,5168,5,7.57,7.67,85,2,22.7,53.0
4169,5169,3,8.54,8.56,27,1,25.6,59.8
4170,5170,3,7.3,7.17,3,2,21.9,51.1
4171,5171,1,6.1,5.99,74,3,18.3,42.7
4172,5172,8,8.89,9.29,42,0,26.7,62.2
4173,5173,8,6.24,5.86,43,2,18.7,43.7
4174,5174,5,5.86,6.16,23,3,17.6,41.0
4175,5175,1,8.87,8.65,106,0,26.6,62.1
4176,5176,5,9.24,9.58,68,0,27.7,64.7
4177,5177,2,9.15,9.52,77,0,27.5,64.0
4178,5178,6,9.05,9.29,87,0,27.2,63.4
4179,5179,4,9.4,9.12,120,0,28.2,65.8
4180,5180,2,8.61,8.27,111,1,25.8,60.3
4181,5181,3,8.47,8.28,66,0,25.4,59.3
4182,5182,4,6.19,6.35,64,3,18.6,43.3
4183,5183,4,8.23,8.49,55,0,24.7,57.6
4184,5184,7,9.26,9.4,18,0,27.8,64.8
4185,5185,2,7.8,8.1,114,2,23.4,54.6
4186,5186,3,8.78,8.93,38,0,26.3,61.5
4187,5187,2,8.67,8.69,53,0,26.0,60.7
4188,5188,8,7.05,7.3,17,2,21.1,49.4
4189,5189,7,5.54,5.21,61,4,16.6,38.8
4190,5190,5,8.72,8.93,88,1,26.2,61.0
4191,5191,7,7.59,7.9,74,2,22.8,53.1
4192,5192,4,7.17,7.56,95,2,21.5,50.2
4193,5193,2,9.61,9.32,4,0,28.8,67.3
4194,5194,3,6.66,6.46,32,2,20.0,46.6
4195,5195,7,8.58,8.84,28,1,25.7,60.1
4196,5196,4,5.91,6.0,113,4,17.7,41.4
4197,5197,8,6.77,6.62,87,2,20.3,47.4
4198,5198,1,5.83,6.23,62,3,17.5,40.8
4199,5199,8,9.72,10.0,67,0,29.2,68.0
4200,5200,3,7.48,7.71,77,1,22.4,52.4
4201,5201,2,7.34,7.7,19,2,22.0,51.4
4202,5202,8,7.58,7.97,90,1,22.7,53.1
4203,5203,8,9.01,8.78,14,0,27.0,63.1
4204,5204,4,9.26,9.08,67,0,27.8,64.8
4205,5205,2,9.27,9.3,100,0,27.8,64.9
4206,5206,1,7.83,7.74,101,1,23.5,54.8
4207,5207,1,5.88,5.93,86,3,17.6,41.2
4208,5208,1,6.54,6.9,34,2,19.6,45.8
4209,5209,8,7.9,7.67,69,1,23.7,55.3
4210,5210,8,8.55,8.19,63,0,25.7,59.9
4211,5211,4,9.2,9.25,13,0,27.6,64.4
4212,5212,2,9.68,9.67,94,0,29.0,67.8
4213,5213,5,6.1,6.45,70,3,18.3,42.7
4214,5214,2,9.44,9.35,12,0,28.3,66.1
4215,5215,3,7.98,8.04,25,1,23.9,55.9
4216,5216,7,7.17,7.55,61,2,21.5,50.2
4217,5217,4,8.41,8.33,76,0,25.2,58.9
4218,5218,3,6.1,5.86,100,3,18.3,42.7
4219,5219,2,6.68,6.97,71,2,20.0,46.8
4220,5220,3,9.62,9.66,46,0,28.9,67.3
4221,5221,4,9.43,9.61,102,0,28.3,66.0
4222,5222,6,8.23,8.04,5,1,24.7,57.6
4223,5223,6,6.9,6.56,26,2,20.7,48.3
4224,5224,5,6.82,6.52,93,3,20.5,47.7
4225,5225,2,9.28,9.0,69,0,27.8,65.0
4226,5226,7,9.56,9.52,23,0,28.7,66.9
4227,5227,3,8.38,8.78,33,1,25.1,58.7
4228,5228,1,7.87,7.57,91,1,23.6,55.1
4229,5229,4,8.46,8.73,69,1,25.4,59.2
4230,5230,8,6.76,6.72,75,3,20.3,47.3
4231,5231,2,7.52,7.17,93,2,22.6,52.6
4232,5232,6,9.14,9.12,108,0,27.4,64.0
4233,5233,7,8.66,8.36,76,0,26.0,60.6
4234,5234,3,8.93,9.14,8,0,26.8,62.5
4235,5235,4,8.09,7.79,106,1,24.3,56.6
4236,5236,8,6.5,6.32,100,3,19.5,45.5
4237,5237,7,7.23,7.43,1,2,21.7,50.6
4238,5238,7,5.94,6.21,105,3,17.8,41.6
4239,5239,1,6.33,6.36,106,2,19.0,44.3
4240,5240,5,7.71,7.39,48,1,23.1,54.0
4241,5241,3,7.92,7.94,34,1,23.8,55.4
4242,5242,3,9.03,8.65,112,0,27.1,63.2
4243,5243,5,5.79,6.12,37,4,17.4,40.5
4244,5244,2,9.75,9.81,9,0,29.2,68.2
4245,5245,1,6.28,6.32,83,2,18.8,44.0
4246,5246,3,9.53,9.54,105,0,28.6,66.7
4247,5247,8,8.83,9.17,70,0,26.5,61.8
4248,5248,5,7.76,7.37,71,1,23.3,54.3
